coverage	n
2995	21
2996	16
2997	26
2998	19
2999	22
3000	19
3001	17
3002	21
3003	22
3004	15
3005	25
3006	21
3007	23
3008	21
3009	18
3010	23
3011	16
3012	15
3013	18
3014	14
3015	20
3016	21
3017	21
3018	22
3019	27
3020	12
3021	21
3022	17
3023	13
3024	23
3025	12
3026	25
3027	15
3028	15
3029	9
3030	15
3031	10
3032	18
3033	14
3034	15
3035	18
3036	17
3037	11
3038	14
3039	21
3040	16
3041	22
3042	15
3043	17
3044	7
3045	8
3046	15
3047	17
3048	9
3049	12
3050	14
3051	12
3052	20
3053	16
3054	10
3055	18
3056	16
3057	11
3058	14
3059	14
3060	16
3061	17
3062	14
3063	15
3064	21
3065	17
3066	21
3067	26
3068	16
3069	15
3070	17
3071	13
3072	13
3073	18
3074	20
3075	14
3076	11
3077	10
3078	17
3079	20
3080	12
3081	10
3082	18
3083	13
3084	15
3085	16
3086	14
3087	8
3088	15
3089	11
3090	7
3091	9
3092	19
3093	9
3094	16
3095	14
3096	18
3097	10
3098	10
3099	13
3100	6
3101	8
3102	13
3103	13
3104	19
3105	10
3106	10
3107	12
3108	9
3109	14
3110	10
3111	12
3112	13
3113	15
3114	10
3115	12
3116	11
3117	9
3118	11
3119	21
3120	18
3121	8
3122	14
3123	12
3124	17
3125	9
3126	12
3127	12
3128	11
3129	12
3130	14
3131	16
3132	9
3133	19
3134	13
3135	13
3136	25
3137	12
3138	12
3139	12
3140	10
3141	7
3142	15
3143	13
3144	9
3145	9
3146	12
3147	13
3148	14
3149	13
3150	12
3151	14
3152	14
3153	12
3154	9
3155	11
3156	8
3157	13
3158	9
3159	11
3160	13
3161	14
3162	15
3163	17
3164	18
3165	8
3166	12
3167	14
3168	15
3169	14
3170	17
3171	15
3172	15
3173	17
3174	17
3175	8
3176	12
3177	2
3178	15
3179	12
3180	15
3181	12
3182	12
3183	11
3184	10
3185	16
3186	13
3187	11
3188	9
3189	10
3190	11
3191	13
3192	9
3193	10
3194	7
3195	7
3196	9
3197	8
3198	12
3199	9
3200	10
3201	9
3202	7
3203	10
3204	9
3205	11
3206	6
3207	5
3208	9
3209	7
3210	7
3211	9
3212	12
3213	8
3214	13
3215	6
3216	8
3217	9
3218	7
3219	7
3220	9
3221	12
3222	4
3223	5
3224	3
3225	8
3226	9
3227	10
3228	3
3229	5
3230	12
3231	7
3232	5
3233	4
3234	5
3235	5
3236	4
3237	9
3238	6
3239	5
3240	7
3241	8
3242	2
3243	8
3244	7
3245	8
3246	10
3247	11
3248	8
3249	6
3250	5
3251	8
3252	4
3253	3
3254	11
3255	2
3256	9
3257	7
3258	5
3259	7
3260	7
3261	4
3262	6
3263	8
3264	9
3265	9
3266	8
3267	9
3268	9
3269	8
3270	15
3271	6
3272	9
3273	11
3274	8
3275	11
3276	9
3277	7
3278	13
3279	10
3280	9
3281	13
3282	16
3283	8
3284	9
3285	9
3286	8
3287	4
3288	7
3289	5
3290	11
3291	8
3292	12
3293	11
3294	15
3295	12
3296	9
3297	5
3298	10
3299	14
3300	6
3301	6
3302	10
3303	8
3304	5
3305	8
3306	7
3307	4
3308	7
3309	8
3310	7
3311	3
3312	5
3313	11
3314	7
3315	7
3316	8
3317	9
3318	8
3319	6
3320	10
3321	4
3322	5
3323	10
3324	10
3325	14
3326	4
3327	4
3328	7
3329	8
3330	3
3331	4
3332	1
3333	11
3334	4
3335	8
3336	5
3337	6
3338	7
3339	6
3340	4
3341	8
3342	5
3343	3
3344	11
3345	7
3346	6
3347	6
3348	7
3349	4
3350	4
3351	6
3352	8
3353	9
3354	9
3355	4
3356	5
3357	8
3358	4
3359	7
3360	8
3361	7
3362	5
3363	5
3364	4
3365	4
3366	5
3367	8
3368	1
3369	3
3370	9
3371	2
3372	3
3373	1
3374	3
3375	10
3376	6
3377	3
3378	9
3379	5
3380	6
3381	5
3382	4
3383	1
3384	3
3385	2
3386	8
3387	4
3388	7
3389	10
3390	6
3391	5
3392	6
3393	4
3394	3
3395	3
3396	6
3397	4
3398	3
3399	1
3400	3
3401	4
3402	6
3403	6
3404	8
3405	3
3406	4
3407	8
3408	3
3409	9
3410	5
3411	4
3412	7
3413	5
3414	4
3415	4
3416	3
3417	3
3418	6
3419	2
3420	3
3421	6
3422	4
3423	8
3424	1
3425	0
3426	4
3427	5
3428	3
3429	2
3430	3
3431	5
3432	5
3433	3
3434	4
3435	6
3436	3
3437	5
3438	3
3439	2
3440	3
3441	4
3442	0
3443	3
3444	6
3445	6
3446	3
3447	6
3448	3
3449	10
3450	7
3451	3
3452	2
3453	6
3454	2
3455	2
3456	1
3457	3
3458	7
3459	8
3460	2
3461	2
3462	7
3463	2
3464	4
3465	5
3466	5
3467	4
3468	5
3469	4
3470	3
3471	4
3472	7
3473	4
3474	4
3475	8
3476	6
3477	3
3478	7
3479	3
3480	3
3481	4
3482	8
3483	5
3484	5
3485	1
3486	1
3487	6
3488	4
3489	3
3490	1
3491	2
3492	3
3493	2
3494	3
3495	5
3496	0
3497	5
3498	4
3499	5
3500	3
3501	1
3502	3
3503	4
3504	5
3505	3
3506	2
3507	1
3508	7
3509	2
3510	4
3511	2
3512	1
3513	3
3514	5
3515	2
3516	1
3517	2
3518	3
3519	1
3520	2
3521	5
3522	6
3523	6
3524	4
3525	4
3526	4
3527	6
3528	2
3529	2
3530	4
3531	5
3532	7
3533	4
3534	1
3535	5
3536	2
3537	1
3538	1
3539	2
3540	4
3541	3
3542	3
3543	1
3544	4
3545	3
3546	8
3547	4
3548	6
3549	1
3550	1
3551	3
3552	2
3553	2
3554	2
3555	6
3556	3
3557	3
3558	3
3559	4
3560	4
3561	2
3562	4
3563	2
3564	3
3565	2
3566	1
3567	1
3568	3
3569	1
3570	2
3571	3
3572	2
3573	2
3574	1
3575	0
3576	2
3577	1
3578	2
3579	2
3580	2
3581	0
3582	3
3583	0
3584	2
3585	0
3586	1
3587	2
3588	1
3589	2
3590	4
3591	5
3592	4
3593	2
3594	3
3595	1
3596	2
3597	1
3598	0
3599	2
3600	0
3601	2
3602	3
3603	2
3604	2
3605	2
3606	3
3607	0
3608	1
3609	3
3610	2
3611	1
3612	2
3613	4
3614	1
3615	0
3616	5
3617	3
3618	2
3619	1
3620	4
3621	3
3622	4
3623	3
3624	2
3625	3
3626	1
3627	1
3628	3
3629	0
3630	1
3631	3
3632	2
3633	2
3634	2
3635	2
3636	0
3637	2
3638	5
3639	6
3640	2
3641	4
3642	1
3643	2
3644	4
3645	2
3646	3
3647	0
3648	2
3649	4
3650	4
3651	0
3652	4
3653	3
3654	4
3655	0
3656	6
3657	0
3658	3
3659	1
3660	4
3661	5
3662	2
3663	1
3664	3
3665	0
3666	0
3667	4
3668	1
3669	5
3670	1
3671	0
3672	1
3673	3
3674	5
3675	2
3676	2
3677	5
3678	5
3679	3
3680	1
3681	2
3682	4
3683	5
3684	0
3685	3
3686	2
3687	2
3688	1
3689	2
3690	2
3691	2
3692	5
3693	1
3694	1
3695	2
3696	2
3697	2
3698	0
3699	1
3700	0
3701	3
3702	1
3703	1
3704	2
3705	0
3706	1
3707	1
3708	2
3709	1
3710	2
3711	3
3712	2
3713	1
3714	1
3715	4
3716	1
3717	3
3718	3
3719	2
3720	2
3721	4
3722	1
3723	0
3724	2
3725	0
3726	3
3727	1
3728	5
3729	2
3730	4
3731	2
3732	3
3733	3
3734	1
3735	0
3736	3
3737	2
3738	1
3739	3
3740	1
3741	1
3742	1
3743	1
3744	0
3745	0
3746	1
3747	1
3748	3
3749	1
3750	2
3751	2
3752	1
3753	2
3754	0
3755	2
3756	1
3757	1
3758	0
3759	2
3760	0
3761	2
3762	1
3763	1
3764	2
3765	0
3766	2
3767	5
3768	1
3769	3
3770	2
3771	4
3772	1
3773	2
3774	0
3775	2
3776	1
3777	2
3778	2
3779	0
3780	1
3781	1
3782	1
3783	0
3784	3
3785	0
3786	3
3787	0
3788	3
3789	0
3790	0
3791	3
3792	1
3793	1
3794	1
3795	2
3796	0
3797	1
3798	1
3799	1
3800	2
3801	0
3802	2
3803	1
3804	3
3805	0
3806	0
3807	2
3808	1
3809	2
3810	0
3811	3
3812	2
3813	0
3814	2
3815	1
3816	1
3817	2
3818	1
3819	1
3820	2
3821	1
3822	2
3823	0
3824	1
3825	4
3826	1
3827	2
3828	1
3829	3
3830	2
3831	0
3832	1
3833	1
3834	1
3835	2
3836	0
3837	1
3838	1
3839	0
3840	1
3841	0
3842	0
3843	0
3844	3
3845	2
3846	1
3847	0
3848	0
3849	0
3850	1
3851	0
3852	0
3853	0
3854	0
3855	2
3856	0
3857	1
3858	0
3859	0
3860	0
3861	3
3862	1
3863	0
3864	1
3865	0
3866	1
3867	4
3868	1
3869	1
3870	1
3871	0
3872	0
3873	2
3874	2
3875	0
3876	1
3877	1
3878	3
3879	1
3880	4
3881	2
3882	1
3883	1
3884	1
3885	0
3886	0
3887	3
3888	0
3889	0
3890	2
3891	0
3892	3
3893	2
3894	1
3895	2
3896	1
3897	0
3898	2
3899	3
3900	1
3901	2
3902	3
3903	1
3904	2
3905	2
3906	1
3907	0
3908	0
3909	0
3910	0
3911	1
3912	0
3913	1
3914	0
3915	0
3916	0
3917	1
3918	1
3919	0
3920	0
3921	0
3922	2
3923	0
3924	1
3925	2
3926	2
3927	0
3928	3
3929	1
3930	1
3931	3
3932	0
3933	1
3934	0
3935	1
3936	0
3937	0
3938	1
3939	1
3940	0
3941	0
3942	1
3943	2
3944	0
3945	0
3946	0
3947	0
3948	0
3949	0
3950	1
3951	1
3952	1
3953	0
3954	0
3955	1
3956	0
3957	0
3958	1
3959	0
3960	0
3961	0
3962	0
3963	0
3964	1
3965	0
3966	1
3967	2
3968	0
3969	1
3970	0
3971	1
3972	1
3973	0
3974	1
3975	0
3976	0
3977	0
3978	0
3979	0
3980	1
3981	0
3982	0
3983	0
3984	0
3985	1
3986	0
3987	0
3988	0
3989	0
3990	0
3991	0
3992	2
3993	0
3994	1
3995	0
3996	0
3997	0
3998	0
3999	0
4000	1
4001	1
4002	0
4003	0
4004	0
4005	1
4006	0
4007	0
4008	0
4009	0
4010	0
4011	2
4012	0
4013	1
4014	0
4015	0
4016	0
4017	0
4018	0
4019	0
4020	0
4021	1
4022	1
4023	0
4024	0
4025	1
4026	0
4027	0
4028	0
4029	3
4030	1
4031	2
4032	0
4033	0
4034	2
4035	0
4036	0
4037	0
4038	1
4039	0
4040	2
4041	0
4042	1
4043	1
4044	0
4045	0
4046	0
4047	3
4048	0
4049	0
4050	1
4051	2
4052	5
4053	1
4054	1
4055	0
4056	1
4057	0
4058	2
4059	0
4060	3
4061	1
4062	1
4063	0
4064	0
4065	4
4066	1
4067	2
4068	1
4069	1
4070	0
4071	0
4072	2
4073	1
4074	2
4075	1
4076	0
4077	1
4078	1
4079	0
4080	1
4081	1
4082	0
4083	1
4084	0
4085	0
4086	0
4087	1
4088	0
4089	1
4090	0
4091	0
4092	0
4093	1
4094	1
4095	0
4096	1
4097	0
4098	1
4099	0
4100	0
4101	0
4102	0
4103	0
4104	0
4105	1
4106	0
4107	0
4108	2
4109	0
4110	1
4111	0
4112	0
4113	0
4114	1
4115	1
4116	0
4117	1
4118	0
4119	1
4120	0
4121	0
4122	0
4123	0
4124	0
4125	0
4126	0
4127	0
4128	1
4129	1
4130	0
4131	0
4132	0
4133	0
4134	0
4135	0
4136	0
4137	0
4138	0
4139	0
4140	1
4141	0
4142	0
4143	0
4144	1
4145	0
4146	0
4147	0
4148	0
4149	0
4150	1
4151	0
4152	0
4153	0
4154	0
4155	2
4156	1
4157	0
4158	1
4159	1
4160	0
4161	1
4162	1
4163	0
4164	1
4165	1
4166	0
4167	0
4168	0
4169	1
4170	0
4171	0
4172	0
4173	0
4174	0
4175	0
4176	0
4177	0
4178	1
4179	1
4180	0
4181	0
4182	0
4183	0
4184	1
4185	0
4186	0
4187	1
4188	0
4189	0
4190	2
4191	1
4192	0
4193	0
4194	0
4195	0
4196	0
4197	0
4198	0
4199	0
4200	1
4201	0
4202	1
4203	1
4204	1
4205	0
4206	0
4207	0
4208	1
4209	0
4210	0
4211	1
4212	0
4213	0
4214	0
4215	0
4216	0
4217	0
4218	0
4219	0
4220	0
4221	0
4222	1
4223	0
4224	0
4225	1
4226	2
4227	0
4228	0
4229	0
4230	0
4231	0
4232	0
4233	0
4234	0
4235	0
4236	0
4237	0
4238	1
4239	1
4240	1
4241	1
4242	0
4243	1
4244	0
4245	0
4246	0
4247	0
4248	0
4249	1
4250	0
4251	0
4252	1
4253	0
4254	0
4255	1
4256	0
4257	0
4258	0
4259	0
4260	1
4261	0
4262	2
4263	1
4264	0
4265	2
4266	0
4267	0
4268	0
4269	0
4270	0
4271	0
4272	0
4273	1
4274	0
4275	0
4276	1
4277	0
4278	0
4279	0
4280	1
4281	1
4282	2
4283	0
4284	0
4285	0
4286	0
4287	0
4288	0
4289	0
4290	0
4291	1
4292	1
4293	0
4294	1
4295	2
4296	0
4297	0
4298	1
4299	0
4300	0
4301	0
4302	0
4303	0
4304	0
4305	0
4306	0
4307	1
4308	0
4309	0
4310	1
4311	1
4312	0
4313	0
4314	0
4315	0
4316	0
4317	0
4318	0
4319	1
4320	0
4321	0
4322	1
4323	0
4324	0
4325	0
4326	1
4327	1
4328	0
4329	1
4330	0
4331	1
4332	0
4333	0
4334	0
4335	1
4336	2
4337	0
4338	0
4339	0
4340	0
4341	1
4342	0
4343	0
4344	0
4345	1
4346	1
4347	0
4348	0
4349	0
4350	1
4351	1
4352	1
4353	1
4354	0
4355	0
4356	0
4357	0
4358	0
4359	1
4360	1
4361	1
4362	1
4363	0
4364	2
4365	1
4366	0
4367	0
4368	0
4369	0
4370	0
4371	0
4372	0
4373	0
4374	0
4375	1
4376	0
4377	0
4378	0
4379	1
4380	0
4381	0
4382	1
4383	0
4384	1
4385	0
4386	0
4387	0
4388	2
4389	0
4390	0
4391	0
4392	0
4393	0
4394	0
4395	1
4396	0
4397	0
4398	0
4399	1
4400	0
4401	0
4402	0
4403	1
4404	0
4405	0
4406	1
4407	1
4408	0
4409	0
4410	0
4411	0
4412	0
4413	2
4414	1
4415	1
4416	0
4417	1
4418	1
4419	0
4420	1
4421	0
4422	0
4423	0
4424	1
4425	1
4426	0
4427	2
4428	1
4429	0
4430	0
4431	0
4432	0
4433	0
4434	2
4435	0
4436	1
4437	0
4438	1
4439	0
4440	0
4441	0
4442	0
4443	1
4444	0
4445	0
4446	1
4447	1
4448	0
4449	0
4450	0
4451	1
4452	1
4453	0
4454	1
4455	0
4456	0
4457	0
4458	1
4459	1
4460	0
4461	0
4462	1
4463	1
4464	0
4465	0
4466	2
4467	0
4468	0
4469	0
4470	0
4471	0
4472	0
4473	1
4474	0
4475	2
4476	0
4477	0
4478	0
4479	1
4480	0
4481	1
4482	0
4483	0
4484	0
4485	0
4486	2
4487	1
4488	0
4489	0
4490	0
4491	0
4492	0
4493	1
4494	0
4495	0
4496	0
4497	0
4498	0
4499	0
4500	0
4501	0
4502	0
4503	0
4504	1
4505	0
4506	1
4507	1
4508	0
4509	0
4510	0
4511	1
4512	0
4513	1
4514	0
4515	0
4516	0
4517	1
4518	0
4519	0
4520	1
4521	0
4522	1
4523	1
4524	1
4525	0
4526	0
4527	0
4528	0
4529	0
4530	1
4531	0
4532	0
4533	0
4534	0
4535	0
4536	1
4537	0
4538	0
4539	0
4540	0
4541	0
4542	1
4543	1
4544	0
4545	0
4546	0
4547	0
4548	0
4549	0
4550	1
4551	0
4552	1
4553	1
4554	0
4555	0
4556	0
4557	0
4558	0
4559	0
4560	0
4561	0
4562	1
4563	0
4564	0
4565	0
4566	0
4567	0
4568	0
4569	3
4570	1
4571	0
4572	1
4573	0
4574	0
4575	0
4576	0
4577	0
4578	0
4579	0
4580	1
4581	2
4582	0
4583	1
4584	0
4585	0
4586	0
4587	0
4588	0
4589	0
4590	0
4591	0
4592	1
4593	0
4594	1
4595	0
4596	0
4597	0
4598	0
4599	0
4600	0
4601	0
4602	0
4603	0
4604	0
4605	0
4606	0
4607	0
4608	0
4609	0
4610	0
4611	0
4612	0
4613	0
4614	0
4615	0
4616	1
4617	0
4618	0
4619	0
4620	2
4621	0
4622	0
4623	0
4624	0
4625	0
4626	0
4627	0
4628	0
4629	0
4630	0
4631	1
4632	0
4633	0
4634	0
4635	0
4636	0
4637	0
4638	0
4639	2
4640	0
4641	0
4642	0
4643	0
4644	0
4645	0
4646	0
4647	0
4648	0
4649	0
4650	1
4651	0
4652	0
4653	0
4654	0
4655	0
4656	0
4657	0
4658	0
4659	0
4660	0
4661	1
4662	0
4663	0
4664	0
4665	0
4666	0
4667	0
4668	0
4669	0
4670	0
4671	0
4672	0
4673	0
4674	0
4675	0
4676	0
4677	0
4678	0
4679	0
4680	0
4681	0
4682	0
4683	0
4684	0
4685	0
4686	0
4687	0
4688	0
4689	0
4690	0
4691	0
4692	0
4693	0
4694	0
4695	0
4696	0
4697	0
4698	0
4699	0
4700	0
4701	0
4702	0
4703	0
4704	0
4705	0
4706	0
4707	0
4708	0
4709	0
4710	0
4711	0
4712	0
4713	0
4714	0
4715	0
4716	0
4717	0
4718	0
4719	0
4720	1
