coverage	n
948	161
949	149
950	135
951	149
952	160
953	138
954	143
955	157
956	164
957	170
958	124
959	146
960	129
961	140
962	139
963	151
964	145
965	123
966	131
967	161
968	141
969	168
970	159
971	155
972	141
973	150
974	141
975	170
976	160
977	154
978	158
979	126
980	146
981	142
982	163
983	158
984	163
985	164
986	150
987	145
988	159
989	144
990	156
991	154
992	172
993	164
994	186
995	173
996	158
997	185
998	176
999	175
1000	162
1001	172
1002	181
1003	187
1004	177
1005	185
1006	196
1007	177
1008	179
1009	160
1010	164
1011	180
1012	187
1013	176
1014	164
1015	191
1016	172
1017	171
1018	162
1019	175
1020	181
1021	181
1022	164
1023	184
1024	194
1025	191
1026	166
1027	176
1028	184
1029	177
1030	181
1031	191
1032	184
1033	191
1034	186
1035	183
1036	170
1037	176
1038	169
1039	175
1040	195
1041	173
1042	189
1043	174
1044	189
1045	172
1046	169
1047	181
1048	170
1049	184
1050	193
1051	175
1052	199
1053	187
1054	168
1055	209
1056	187
1057	209
1058	226
1059	232
1060	207
1061	209
1062	190
1063	204
1064	190
1065	199
1066	161
1067	232
1068	208
1069	217
1070	204
1071	192
1072	189
1073	194
1074	180
1075	201
1076	216
1077	186
1078	204
1079	195
1080	193
1081	188
1082	210
1083	213
1084	217
1085	216
1086	221
1087	262
1088	225
1089	208
1090	212
1091	208
1092	203
1093	181
1094	223
1095	199
1096	197
1097	197
1098	183
1099	240
1100	197
1101	228
1102	225
1103	189
1104	210
1105	184
1106	189
1107	193
1108	215
1109	214
1110	217
1111	190
1112	167
1113	209
1114	187
1115	172
1116	165
1117	195
1118	197
1119	172
1120	183
1121	194
1122	158
1123	151
1124	187
1125	188
1126	171
1127	193
1128	145
1129	184
1130	183
1131	169
1132	150
1133	185
1134	147
1135	162
1136	166
1137	177
1138	201
1139	195
1140	208
1141	168
1142	184
1143	176
1144	195
1145	184
1146	195
1147	175
1148	188
1149	177
1150	190
1151	190
1152	171
1153	196
1154	193
1155	192
1156	178
1157	176
1158	218
1159	165
1160	188
1161	191
1162	178
1163	178
1164	181
1165	168
1166	150
1167	148
1168	182
1169	162
1170	169
1171	180
1172	188
1173	166
1174	189
1175	147
1176	177
1177	158
1178	182
1179	166
1180	177
1181	165
1182	182
1183	188
1184	190
1185	163
1186	185
1187	180
1188	176
1189	178
1190	178
1191	169
1192	173
1193	187
1194	175
1195	158
1196	169
1197	186
1198	173
1199	174
1200	170
1201	160
1202	146
1203	140
1204	166
1205	169
1206	162
1207	156
1208	164
1209	136
1210	169
1211	156
1212	174
1213	172
1214	149
1215	156
1216	161
1217	171
1218	179
1219	172
1220	168
1221	176
1222	164
1223	177
1224	165
1225	166
1226	135
1227	173
1228	181
1229	162
1230	194
1231	159
1232	161
1233	138
1234	156
1235	170
1236	184
1237	183
1238	167
1239	166
1240	179
1241	182
1242	181
1243	162
1244	190
1245	177
1246	174
1247	185
1248	182
1249	175
1250	197
1251	171
1252	177
1253	192
1254	171
1255	169
1256	183
1257	173
1258	163
1259	156
1260	191
1261	200
1262	181
1263	189
1264	175
1265	150
1266	195
1267	171
1268	182
1269	168
1270	213
1271	171
1272	172
1273	130
1274	183
1275	162
1276	153
1277	157
1278	160
1279	175
1280	154
1281	184
1282	166
1283	199
1284	186
1285	162
1286	188
1287	159
1288	168
1289	157
1290	164
1291	175
1292	151
1293	174
1294	159
1295	162
1296	118
1297	160
1298	159
1299	137
1300	134
1301	161
1302	157
1303	147
1304	150
1305	139
1306	164
1307	134
1308	147
1309	161
1310	171
1311	165
1312	161
1313	140
1314	163
1315	161
1316	156
1317	161
1318	188
1319	144
1320	156
1321	158
1322	151
1323	157
1324	161
1325	155
1326	160
1327	115
1328	143
1329	171
1330	176
1331	143
1332	154
1333	151
1334	171
1335	150
1336	151
1337	154
1338	138
1339	148
1340	149
1341	160
1342	142
1343	127
1344	129
1345	146
1346	139
1347	125
1348	144
1349	143
1350	170
1351	145
1352	130
1353	143
1354	161
1355	157
1356	149
1357	129
1358	138
1359	131
1360	146
1361	131
1362	139
1363	163
1364	114
1365	126
1366	136
1367	127
1368	141
1369	145
1370	148
1371	121
1372	159
1373	148
1374	140
1375	124
1376	139
1377	147
1378	162
1379	155
1380	140
1381	155
1382	124
1383	154
1384	147
1385	113
1386	129
1387	143
1388	124
1389	135
1390	142
1391	152
1392	129
1393	136
1394	129
1395	138
1396	111
1397	154
1398	129
1399	132
1400	155
1401	140
1402	130
1403	139
1404	133
1405	149
1406	141
1407	155
1408	135
1409	141
1410	130
1411	133
1412	150
1413	127
1414	129
1415	138
1416	141
1417	129
1418	138
1419	148
1420	128
1421	122
1422	116
1423	133
1424	122
1425	113
1426	149
1427	131
1428	135
1429	128
1430	145
1431	132
1432	113
1433	124
1434	104
1435	107
1436	118
1437	118
1438	113
1439	104
1440	119
1441	116
1442	116
1443	123
1444	120
1445	112
1446	114
1447	121
1448	103
1449	129
1450	103
1451	111
1452	131
1453	116
1454	109
1455	109
1456	105
1457	114
1458	102
1459	104
1460	102
1461	127
1462	108
1463	118
1464	104
1465	110
1466	100
1467	114
1468	91
1469	101
1470	117
1471	109
1472	124
1473	100
1474	105
1475	105
1476	115
1477	119
1478	121
1479	104
1480	111
1481	118
1482	89
1483	104
1484	105
1485	114
1486	99
1487	90
1488	110
1489	108
1490	111
1491	109
1492	135
1493	104
1494	123
1495	122
1496	93
1497	106
1498	117
1499	120
1500	107
1501	104
1502	114
1503	85
1504	114
1505	118
1506	108
1507	119
1508	116
1509	99
1510	114
1511	121
1512	121
1513	127
1514	114
1515	95
1516	115
1517	113
1518	116
1519	103
1520	111
1521	100
1522	111
1523	120
1524	116
1525	112
1526	110
1527	110
1528	118
1529	113
1530	120
1531	107
1532	98
1533	127
1534	113
1535	110
1536	111
1537	127
1538	99
1539	120
1540	110
1541	137
1542	102
1543	123
1544	118
1545	115
1546	116
1547	111
1548	119
1549	105
1550	116
1551	107
1552	92
1553	120
1554	93
1555	120
1556	123
1557	126
1558	99
1559	113
1560	110
1561	116
1562	107
1563	113
1564	98
1565	113
1566	104
1567	105
1568	105
1569	102
1570	116
1571	94
1572	110
1573	112
1574	109
1575	84
1576	91
1577	77
1578	96
1579	96
1580	92
1581	101
1582	100
1583	120
1584	108
1585	99
1586	89
1587	89
1588	84
1589	106
1590	97
1591	82
1592	80
1593	85
1594	100
1595	100
1596	102
1597	77
1598	100
1599	111
1600	81
1601	96
1602	94
1603	77
1604	77
1605	108
1606	84
1607	80
1608	93
1609	85
1610	78
1611	76
1612	91
1613	76
1614	82
1615	89
1616	79
1617	70
1618	79
1619	76
1620	83
1621	68
1622	76
1623	79
1624	71
1625	91
1626	77
1627	84
1628	85
1629	78
1630	73
1631	82
1632	88
1633	79
1634	78
1635	93
1636	99
1637	90
1638	94
1639	71
1640	74
1641	95
1642	85
1643	80
1644	81
1645	77
1646	71
1647	87
1648	83
1649	82
1650	80
1651	104
1652	73
1653	94
1654	67
1655	87
1656	81
1657	83
1658	79
1659	88
1660	82
1661	65
1662	76
1663	84
1664	69
1665	77
1666	72
1667	63
1668	72
1669	75
1670	80
1671	73
1672	90
1673	77
1674	58
1675	76
1676	74
1677	72
1678	69
1679	65
1680	61
1681	77
1682	65
1683	62
1684	70
1685	67
1686	67
1687	62
1688	69
1689	61
1690	87
1691	76
1692	52
1693	74
1694	66
1695	72
1696	72
1697	72
1698	70
1699	64
1700	73
1701	56
1702	57
1703	80
1704	69
1705	73
1706	69
1707	63
1708	74
1709	65
1710	71
1711	78
1712	73
1713	56
1714	63
1715	77
1716	65
1717	74
1718	74
1719	81
1720	66
1721	52
1722	83
1723	65
1724	86
1725	59
1726	64
1727	69
1728	57
1729	69
1730	87
1731	53
1732	63
1733	60
1734	59
1735	55
1736	60
1737	71
1738	62
1739	72
1740	70
1741	54
1742	62
1743	62
1744	48
1745	75
1746	68
1747	67
1748	60
1749	78
1750	73
1751	66
1752	51
1753	49
1754	60
1755	53
1756	52
1757	53
1758	58
1759	61
1760	60
1761	52
1762	56
1763	58
1764	55
1765	63
1766	52
1767	49
1768	43
1769	47
1770	49
1771	56
1772	46
1773	53
1774	51
1775	41
1776	47
1777	59
1778	55
1779	54
1780	46
1781	53
1782	52
1783	40
1784	47
1785	47
1786	52
1787	37
1788	49
1789	59
1790	48
1791	48
1792	48
1793	59
1794	50
1795	48
1796	46
1797	52
1798	34
1799	41
1800	54
1801	38
1802	44
1803	35
1804	45
1805	47
1806	33
1807	40
1808	57
1809	49
1810	39
1811	38
1812	39
1813	60
1814	52
1815	45
1816	39
1817	46
1818	45
1819	56
1820	37
1821	41
1822	58
1823	46
1824	53
1825	37
1826	51
1827	52
1828	44
1829	48
1830	30
1831	38
1832	26
1833	32
1834	43
1835	46
1836	45
1837	40
1838	47
1839	36
1840	26
1841	38
1842	42
1843	21
1844	37
1845	52
1846	34
1847	30
1848	42
1849	45
1850	36
1851	47
1852	35
1853	45
1854	34
1855	47
1856	52
1857	42
1858	50
1859	44
1860	47
1861	33
1862	34
1863	36
1864	43
1865	34
1866	42
1867	54
1868	31
1869	28
1870	38
1871	54
1872	38
1873	40
1874	46
1875	35
1876	47
1877	29
1878	37
1879	29
1880	43
1881	34
1882	55
1883	51
1884	25
1885	32
1886	41
1887	30
1888	49
1889	47
1890	42
1891	34
1892	28
1893	31
1894	39
1895	41
1896	34
1897	43
1898	48
1899	53
1900	44
1901	29
1902	35
1903	43
1904	41
1905	38
1906	48
1907	37
1908	46
1909	36
1910	31
1911	32
1912	52
1913	34
1914	34
1915	35
1916	42
1917	25
1918	38
1919	43
1920	29
1921	45
1922	42
1923	32
1924	41
1925	37
1926	31
1927	39
1928	38
1929	36
1930	40
1931	50
1932	33
1933	40
1934	46
1935	43
1936	43
1937	35
1938	38
1939	35
1940	38
1941	33
1942	38
1943	42
1944	44
1945	40
1946	41
1947	42
1948	42
1949	38
1950	33
1951	38
1952	43
1953	35
1954	28
1955	43
1956	33
1957	39
1958	38
1959	26
1960	35
1961	24
1962	24
1963	39
1964	35
1965	26
1966	35
1967	31
1968	33
1969	33
1970	25
1971	30
1972	39
1973	38
1974	36
1975	27
1976	43
1977	39
1978	26
1979	35
1980	34
1981	39
1982	28
1983	37
1984	39
1985	30
1986	34
1987	25
1988	31
1989	42
1990	37
1991	26
1992	26
1993	36
1994	32
1995	28
1996	27
1997	36
1998	34
1999	37
2000	31
2001	28
2002	29
2003	35
2004	32
2005	30
2006	37
2007	27
2008	24
2009	29
2010	21
2011	30
2012	25
2013	37
2014	22
2015	22
2016	24
2017	22
2018	29
2019	27
2020	29
2021	32
2022	24
2023	32
2024	21
2025	24
2026	25
2027	25
2028	34
2029	26
2030	26
2031	25
2032	19
2033	27
2034	25
2035	20
2036	22
2037	27
2038	40
2039	21
2040	22
2041	24
2042	22
2043	22
2044	20
2045	23
2046	15
2047	24
2048	25
2049	32
2050	28
2051	23
2052	20
2053	29
2054	24
2055	24
2056	22
2057	26
2058	27
2059	18
2060	29
2061	24
2062	26
2063	23
2064	21
2065	26
2066	27
2067	22
2068	26
2069	25
2070	15
2071	25
2072	13
2073	22
2074	15
2075	22
2076	16
2077	28
2078	17
2079	26
2080	27
2081	35
2082	21
2083	25
2084	16
2085	24
2086	22
2087	17
2088	20
2089	20
2090	22
2091	25
2092	29
2093	21
2094	19
2095	24
2096	23
2097	26
2098	24
2099	17
2100	27
2101	24
2102	15
2103	20
2104	15
2105	19
2106	27
2107	23
2108	17
2109	20
2110	15
2111	30
2112	19
2113	23
2114	14
2115	24
2116	19
2117	23
2118	17
2119	17
2120	16
2121	23
2122	17
2123	19
2124	18
2125	15
2126	21
2127	21
2128	15
2129	21
2130	20
2131	19
2132	25
2133	18
2134	25
2135	17
2136	27
2137	16
2138	17
2139	18
2140	20
2141	17
2142	18
2143	23
2144	20
2145	19
2146	22
2147	22
2148	25
2149	20
2150	26
2151	18
2152	10
2153	15
2154	23
2155	22
2156	17
2157	19
2158	21
2159	18
2160	19
2161	24
2162	17
2163	15
2164	17
2165	13
2166	19
2167	15
2168	21
2169	18
2170	19
2171	30
2172	24
2173	14
2174	17
2175	23
2176	22
2177	22
2178	20
2179	19
2180	19
2181	10
2182	15
2183	19
2184	14
2185	13
2186	12
2187	22
2188	20
2189	20
2190	18
2191	19
2192	10
2193	19
2194	16
2195	18
2196	15
2197	7
2198	24
2199	15
2200	12
2201	14
2202	15
2203	17
2204	25
2205	18
2206	15
2207	20
2208	17
2209	17
2210	16
2211	12
2212	16
2213	12
2214	19
2215	11
2216	17
2217	17
2218	15
2219	12
2220	11
2221	8
2222	14
2223	9
2224	10
2225	11
2226	15
2227	10
2228	13
2229	8
2230	23
2231	19
2232	12
2233	10
2234	13
2235	16
2236	19
2237	14
2238	7
2239	15
2240	11
2241	9
2242	13
2243	15
2244	15
2245	10
2246	17
2247	8
2248	19
2249	16
2250	15
2251	21
2252	13
2253	8
2254	16
2255	13
2256	11
2257	8
2258	20
2259	10
2260	11
2261	16
2262	13
2263	10
2264	17
2265	15
2266	13
2267	13
2268	13
2269	19
2270	15
2271	14
2272	18
2273	17
2274	18
2275	9
2276	14
2277	11
2278	19
2279	12
2280	9
2281	15
2282	14
2283	12
2284	10
2285	11
2286	9
2287	8
2288	10
2289	8
2290	8
2291	10
2292	6
2293	10
2294	6
2295	10
2296	5
2297	6
2298	9
2299	11
2300	4
2301	9
2302	10
2303	9
2304	10
2305	13
2306	8
2307	14
2308	11
2309	15
2310	5
2311	7
2312	5
2313	9
2314	5
2315	5
2316	14
2317	12
2318	6
2319	9
2320	9
2321	14
2322	11
2323	13
2324	11
2325	10
2326	11
2327	17
2328	13
2329	10
2330	13
2331	12
2332	14
2333	17
2334	13
2335	10
2336	11
2337	10
2338	8
2339	8
2340	13
2341	4
2342	10
2343	13
2344	7
2345	13
2346	11
2347	8
2348	7
2349	11
2350	14
2351	13
2352	10
2353	12
2354	14
2355	7
2356	9
2357	13
2358	14
2359	8
2360	13
2361	6
2362	14
2363	8
2364	15
2365	10
2366	2
2367	11
2368	4
2369	6
2370	6
2371	16
2372	7
2373	9
2374	13
2375	10
2376	9
2377	5
2378	12
2379	10
2380	7
2381	7
2382	13
2383	10
2384	12
2385	10
2386	12
2387	5
2388	15
2389	5
2390	7
2391	7
2392	9
2393	11
2394	7
2395	6
2396	10
2397	11
2398	12
2399	10
2400	14
2401	9
2402	10
2403	8
2404	13
2405	13
2406	8
2407	9
2408	8
2409	5
2410	9
2411	6
2412	7
2413	9
2414	14
2415	6
2416	8
2417	4
2418	14
2419	9
2420	8
2421	10
2422	9
2423	6
2424	4
2425	7
2426	8
2427	10
2428	4
2429	8
2430	5
2431	3
2432	6
2433	10
2434	10
2435	7
2436	4
2437	4
2438	6
2439	5
2440	9
2441	3
2442	9
2443	2
2444	1
2445	5
2446	3
2447	1
2448	5
2449	4
2450	6
2451	7
2452	7
2453	3
2454	6
2455	7
2456	4
2457	4
2458	5
2459	9
2460	9
2461	0
2462	5
2463	3
2464	9
2465	5
2466	4
2467	6
2468	7
2469	5
2470	2
2471	5
2472	5
2473	5
2474	6
2475	7
2476	7
2477	11
2478	3
2479	5
2480	5
2481	5
2482	7
2483	5
2484	4
2485	5
2486	2
2487	7
2488	2
2489	9
2490	6
2491	8
2492	11
2493	6
2494	9
2495	5
2496	6
2497	5
2498	3
2499	4
2500	7
2501	7
2502	10
2503	5
2504	7
2505	6
2506	4
2507	5
2508	5
2509	4
2510	5
2511	7
2512	5
2513	6
2514	8
2515	11
2516	4
2517	10
2518	3
2519	5
2520	4
2521	6
2522	7
2523	10
2524	3
2525	7
2526	3
2527	3
2528	6
2529	6
2530	7
2531	2
2532	11
2533	4
2534	4
2535	8
2536	3
2537	5
2538	7
2539	4
2540	5
2541	8
2542	2
2543	7
2544	2
2545	4
2546	5
2547	4
2548	4
2549	3
2550	5
2551	6
2552	3
2553	8
2554	1
2555	5
2556	7
2557	7
2558	5
2559	6
2560	0
2561	2
2562	7
2563	4
2564	4
2565	7
2566	8
2567	2
2568	4
2569	3
2570	5
2571	6
2572	3
2573	4
2574	4
2575	4
2576	5
2577	5
2578	3
2579	3
2580	3
2581	4
2582	3
2583	4
2584	4
2585	6
2586	6
2587	5
2588	3
2589	5
2590	5
2591	1
2592	5
2593	1
2594	4
2595	4
2596	10
2597	2
2598	1
2599	6
2600	3
2601	1
2602	1
2603	1
2604	3
2605	2
2606	2
2607	4
2608	4
2609	2
2610	6
2611	4
2612	6
2613	2
2614	8
2615	1
2616	4
2617	5
2618	4
2619	4
2620	1
2621	2
2622	5
2623	4
2624	3
2625	2
2626	2
2627	1
2628	2
2629	6
2630	5
2631	1
2632	0
2633	3
2634	4
2635	4
2636	3
2637	5
2638	6
2639	0
2640	1
2641	3
2642	2
2643	4
2644	1
2645	1
2646	5
2647	1
2648	2
2649	3
2650	4
2651	2
2652	1
2653	5
2654	5
2655	5
2656	4
2657	3
2658	3
2659	4
2660	2
2661	2
2662	2
2663	5
2664	3
2665	4
2666	4
2667	2
2668	4
2669	1
2670	2
2671	2
2672	4
2673	3
2674	2
2675	3
2676	4
2677	4
2678	4
2679	4
2680	2
2681	2
2682	2
2683	2
2684	3
2685	4
2686	4
2687	1
2688	0
2689	1
2690	1
2691	2
2692	3
2693	2
2694	3
2695	2
2696	1
2697	8
2698	3
2699	3
2700	6
2701	3
2702	3
2703	3
2704	3
2705	1
2706	3
2707	3
2708	5
2709	3
2710	2
2711	6
2712	3
2713	2
2714	2
2715	1
2716	0
2717	5
2718	5
2719	4
2720	5
2721	1
2722	0
2723	3
2724	4
2725	4
2726	3
2727	1
2728	2
2729	3
2730	2
2731	4
2732	5
2733	2
2734	4
2735	3
2736	2
2737	2
2738	2
2739	3
2740	3
2741	5
2742	10
2743	2
2744	4
2745	4
2746	2
2747	4
2748	2
2749	2
2750	4
2751	2
2752	6
2753	5
2754	1
2755	5
2756	5
2757	6
2758	4
2759	4
2760	3
2761	4
2762	1
2763	3
2764	5
2765	4
2766	4
2767	1
2768	0
2769	1
2770	3
2771	2
2772	2
2773	4
2774	1
2775	1
2776	3
2777	2
2778	1
2779	1
2780	3
2781	5
2782	3
2783	1
2784	3
2785	2
2786	3
2787	5
2788	2
2789	4
2790	5
2791	2
2792	1
2793	5
2794	4
2795	2
2796	5
2797	9
2798	1
2799	5
2800	3
2801	2
2802	2
2803	2
2804	2
2805	0
2806	5
2807	2
2808	0
2809	1
2810	3
2811	1
2812	3
2813	2
2814	4
2815	2
2816	1
2817	1
2818	4
2819	3
2820	3
2821	2
2822	3
2823	5
2824	3
2825	4
2826	3
2827	2
2828	1
2829	3
2830	2
2831	2
2832	4
2833	1
2834	4
2835	3
2836	5
2837	2
2838	1
2839	3
2840	6
2841	0
2842	4
2843	3
2844	3
2845	2
2846	1
2847	3
2848	5
2849	0
2850	1
2851	3
2852	1
2853	3
2854	3
2855	0
2856	0
2857	0
2858	3
2859	0
2860	3
2861	1
2862	1
2863	4
2864	0
2865	0
2866	1
2867	2
2868	0
2869	0
2870	2
2871	2
2872	4
2873	2
2874	2
2875	0
2876	2
2877	3
2878	2
2879	3
2880	5
2881	0
2882	4
2883	4
2884	5
2885	0
2886	1
2887	1
2888	4
2889	4
2890	2
2891	4
2892	4
2893	2
2894	3
2895	5
2896	1
2897	2
2898	3
2899	0
2900	2
2901	3
2902	0
2903	1
2904	1
2905	1
2906	3
2907	0
2908	5
2909	3
2910	3
2911	6
2912	1
2913	2
2914	2
2915	1
2916	1
2917	1
2918	3
2919	0
2920	2
2921	1
2922	2
2923	2
2924	3
2925	1
2926	1
2927	2
2928	4
2929	2
2930	1
2931	0
2932	4
2933	2
2934	1
2935	0
2936	2
2937	1
2938	3
2939	4
2940	3
2941	0
2942	0
2943	1
2944	2
2945	0
2946	3
2947	0
2948	1
2949	2
2950	2
2951	0
2952	1
2953	1
2954	0
2955	2
2956	0
2957	3
2958	1
2959	0
2960	0
2961	1
2962	1
2963	0
2964	2
2965	1
2966	0
2967	0
2968	0
2969	2
2970	0
2971	1
2972	0
2973	0
2974	0
2975	3
2976	0
2977	1
2978	1
2979	1
2980	1
2981	0
2982	2
2983	0
2984	1
2985	0
2986	1
2987	0
2988	0
2989	2
2990	3
2991	0
2992	0
2993	0
2994	0
2995	1
2996	1
2997	0
